number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
5,3,,,,,0,15,15,20,,,,,1,0,1,0,,,,,down,0.342132458463,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,3,,,,,0,15,15,20,,,,,2,0,2,0,,,,,down,0.242107590195,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,1,,,,,0,16,16,7,,,,,0,0,0,0,,,,,down,0.425464607775,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,1,,,,,0,16,16,7,,,,,1,0,1,0,,,,,down,0.30879636202,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
1,2,,,,,0,17,17,8,,,,,0,0,0,0,,,,,down,0.942126537673,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
1,2,,,,,0,17,17,8,,,,,1,0,1,0,,,,,down,0.275453554932,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,1,,,,,0,18,18,5,,,,,0,0,0,0,,,,,down,0.542072852841,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,1,,,,,0,18,18,5,,,,,1,0,1,0,,,,,down,0.27545552887,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,2,,,,,0,19,19,10,,,,,0,0,0,0,,,,,down,1.9921060109,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,2,,,,,0,19,19,10,,,,,1,0,1,0,,,,,down,0.308627019171,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,0,0,0,0,,,,,down,0.78358991351,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
