number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
5,2,,,,,0,10,10,12,,,,,0,0,0,0,,,,,down,0.600238106708,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
5,2,,,,,0,10,10,12,,,,,1,0,1,0,,,,,down,0.750237435626,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,0,0,0,0,,,,,down,0.61690518129,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,1,0,1,0,,,,,left,0.666916273418,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,2,0,2,0,,,,,down,0.866906957584,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,3,0,3,0,,,,,left,0.583559979452,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,4,0,4,0,,,,,left,0.550090040022,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,5,0,5,0,,,,,down,0.533571387408,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,6,0,6,0,,,,,down,0.300235896168,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,7,0,7,0,,,,,left,0.350224093476,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,8,0,8,0,,,,,down,0.333592940151,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,9,0,9,0,,,,,left,0.800257212075,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,10,0,10,0,,,,,left,1.00023329089,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,11,0,11,0,,,,,down,0.566974221147,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,12,0,12,0,,,,,right,0.750238225126,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,13,0,13,0,,,,,down,0.533568624232,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,14,0,14,0,,,,,left,0.51687076001,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,15,0,15,0,,,,,left,0.650225909252,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,16,0,16,0,,,,,down,0.400250185718,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,2,,,,,0,11,11,8,,,,,17,0,17,0,,,,,down,0.7502208566,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,3,,,,,0,12,12,16,,,,,0,0,0,0,,,,,down,0.700240159349,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,3,,,,,0,12,12,16,,,,,1,0,1,0,,,,,down,0.500333554664,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,1,,,,,0,13,13,0,,,,,0,0,0,0,,,,,down,0.750233093509,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
1,1,,,,,0,13,13,0,,,,,1,0,1,0,,,,,down,0.350207514421,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
4,1,,,,,0,14,14,3,,,,,0,0,0,0,,,,,down,0.450256146287,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
4,1,,,,,0,14,14,3,,,,,1,0,1,0,,,,,down,0.466919668193,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,3,,,,,0,15,15,21,,,,,0,0,0,0,,,,,down,1.70023186982,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,3,,,,,0,15,15,21,,,,,1,0,1,0,,,,,down,0.450227725058,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,3,,,,,0,15,15,21,,,,,2,0,2,0,,,,,left,0.550256225222,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,3,,,,,0,15,15,21,,,,,3,0,3,0,,,,,left,0.450268383196,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,3,,,,,0,15,15,21,,,,,4,0,4,0,,,,,left,0.433573282149,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,3,,,,,0,15,15,21,,,,,5,0,5,0,,,,,left,0.800213790761,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,3,,,,,0,15,15,21,,,,,6,0,6,0,,,,,down,0.6835549268,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,3,,,,,0,15,15,21,,,,,7,0,7,0,,,,,down,0.416912128683,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,1,,,,,0,16,16,5,,,,,0,0,0,0,,,,,down,0.566930010362,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,1,,,,,0,16,16,5,,,,,1,0,1,0,,,,,down,0.41690423392,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,1,,,,,0,16,16,5,,,,,2,0,2,0,,,,,left,0.566909483925,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,1,,,,,0,16,16,5,,,,,3,0,3,0,,,,,down,0.53360612446,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,1,,,,,0,16,16,5,,,,,4,0,4,0,,,,,left,0.500221448718,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,1,,,,,0,16,16,5,,,,,5,0,5,0,,,,,down,0.416890023276,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,1,,,,,0,16,16,5,,,,,6,0,6,0,,,,,left,1.03356704526,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,1,,,,,0,16,16,5,,,,,7,0,7,0,,,,,down,0.61694741837,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,1,,,,,0,16,16,5,,,,,8,0,8,0,,,,,down,0.583567084745,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,2,,,,,0,17,17,13,,,,,0,0,0,0,,,,,left,0.566915405012,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,2,,,,,0,17,17,13,,,,,1,0,1,0,,,,,down,0.450229698763,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
6,2,,,,,0,17,17,13,,,,,2,0,2,0,,,,,down,0.766921483999,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
