number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
8,1,,,,,0,9,9,7,,,,,4,0,4,0,,,,,left,0.583563203312,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,5,0,5,0,,,,,left,0.466999379481,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,6,0,6,0,,,,,down,0.533584045566,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,7,0,7,0,,,,,left,0.450128211407,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,8,0,8,0,,,,,left,0.500239606918,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,9,0,9,0,,,,,down,0.583577413956,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,10,0,10,0,,,,,down,0.400238659524,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,11,0,11,0,,,,,left,0.666897062998,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,12,0,12,0,,,,,down,0.400190501299,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,13,0,13,0,,,,,down,0.400236685819,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,14,0,14,0,,,,,left,0.483561861212,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,15,0,15,0,,,,,left,0.433554676973,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,16,0,16,0,,,,,left,0.383578282373,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,17,0,17,0,,,,,down,0.56715940687,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,18,0,18,0,,,,,down,0.316897694574,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,19,0,19,0,,,,,left,0.43356138753,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,20,0,20,0,,,,,down,0.466881352331,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,21,0,21,0,,,,,down,0.383569992846,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,2,,,,,0,10,10,15,,,,,0,0,0,0,,,,,down,0.51687314178,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,2,,,,,0,10,10,15,,,,,1,0,1,0,,,,,down,0.366895010346,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,1,,,,,0,11,11,5,,,,,0,0,0,0,,,,,down,0.583568729664,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,1,,,,,0,11,11,5,,,,,1,0,1,0,,,,,left,0.533906153054,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,1,,,,,0,11,11,5,,,,,2,0,2,0,,,,,down,0.566907168308,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,1,,,,,0,11,11,5,,,,,3,0,3,0,,,,,down,0.35020029085,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,2,,,,,0,12,12,11,,,,,0,0,0,0,,,,,left,0.566900062986,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,2,,,,,0,12,12,11,,,,,1,0,1,0,,,,,down,0.466885694477,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,2,,,,,0,12,12,11,,,,,2,0,2,0,,,,,down,0.366864220647,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,2,,,,,0,12,12,11,,,,,3,0,3,0,,,,,left,0.566890589253,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,2,,,,,0,12,12,11,,,,,4,0,4,0,,,,,down,0.250231317361,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,2,,,,,0,12,12,11,,,,,5,0,5,0,,,,,down,0.333573071839,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
1,3,,,,,0,13,13,16,,,,,0,0,0,0,,,,,down,0.700219790975,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
1,3,,,,,0,13,13,16,,,,,1,0,1,0,,,,,left,0.666887983971,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
1,3,,,,,0,13,13,16,,,,,2,0,2,0,,,,,left,0.400221685704,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
