number_of_fixational_trials,size,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
4,"[2.6, 2.6]",1,3,43,3,,,,,1,0,1,0,down,0.192126142769,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,0,0,0,0,right,0.742150221843,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,1,0,1,0,left,0.45880978321,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,2,0,2,0,left,0.342113905863,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,3,0,3,0,left,0.358772677751,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,4,0,4,0,left,0.175456318191,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,5,0,5,0,left,0.175461844536,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,6,0,6,0,left,2.35883899389,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,7,0,7,0,left,0.258839388628,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,8,0,8,0,left,0.892107195301,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,9,0,9,0,left,0.208772677751,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,10,0,10,0,down,0.275500134211,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,11,0,11,0,left,0.292099695262,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,12,0,12,0,left,0.242106800562,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,13,0,13,0,left,0.258784914657,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,14,0,14,0,left,0.275445265502,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,15,0,15,0,left,0.242118247991,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,16,0,16,0,left,0.208778204096,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,17,0,17,0,left,0.208823599072,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,18,0,18,0,left,0.208819256943,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,19,0,19,0,left,0.258773861968,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,20,0,20,0,down,0.325455528713,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,21,0,21,0,down,0.108819256943,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,22,0,22,0,left,0.192071668798,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,23,0,23,0,left,0.192077984621,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,24,0,24,0,down,0.242117063774,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",1,4,44,38,,,,,25,0,25,0,down,0.158792809436,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",1,5,45,6,,,,,0,0,0,0,down,0.633573729335,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",1,5,45,6,,,,,1,0,1,0,down,0.308784519919,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",1,6,46,28,,,,,0,0,0,0,right,0.775441712851,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",1,6,46,28,,,,,1,0,1,0,left,0.325446054979,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",1,6,46,28,,,,,2,0,2,0,left,0.292128905942,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",1,6,46,28,,,,,3,0,3,0,left,0.225455528713,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",1,6,46,28,,,,,4,0,4,0,left,0.242104826867,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",1,6,46,28,,,,,5,0,5,0,down,0.325468160359,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",1,6,46,28,,,,,6,0,6,0,down,0.442117458513,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.67, 2.67]",1,7,47,30,,,,,0,0,0,0,right,0.933595045237,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.67, 2.67]",1,7,47,30,,,,,1,0,1,0,left,0.592127326986,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.67, 2.67]",1,7,47,30,,,,,2,0,2,0,down,0.442196406297,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.67, 2.67]",1,7,47,30,,,,,3,0,3,0,down,0.258790835741,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",1,8,48,7,,,,,0,0,0,0,left,0.492112721646,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",1,8,48,7,,,,,1,0,1,0,left,0.300242369697,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",1,8,48,7,,,,,2,0,2,0,down,0.325447239196,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",1,8,48,7,,,,,3,0,3,0,down,0.408799914736,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,0,0,0,0,left,0.650243553913,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,1,0,1,0,left,0.742129695419,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,2,0,2,0,left,0.566883773073,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,3,0,3,0,down,0.67539829157,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,4,0,4,0,left,0.325448028674,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,5,0,5,0,left,0.192102853173,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,6,0,6,0,left,0.225457897147,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,7,0,7,0,left,0.258798335781,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,8,0,8,0,down,0.325459476103,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,9,0,9,0,left,0.275413686388,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,10,0,10,0,left,0.175300791057,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,11,0,11,0,left,0.225470923531,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,12,0,12,0,left,0.258792809436,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,13,0,13,0,left,0.258792809436,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,14,0,14,0,left,0.375435397028,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,15,0,15,0,left,0.158731624903,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,16,0,16,0,left,0.175448028674,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,17,0,17,0,left,0.208626624351,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,18,0,18,0,left,0.175469344576,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,19,0,19,0,left,0.258777019879,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,20,0,20,0,down,0.54211114269,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",1,9,49,37,,,,,21,0,21,0,down,0.275457107669,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.7, 2.7]",1,10,50,11,,,,,0,0,0,0,right,0.566903904757,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.7, 2.7]",1,10,50,11,,,,,1,0,1,0,right,0.325456318191,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.7, 2.7]",1,10,50,11,,,,,2,0,2,0,right,0.425452370802,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.7, 2.7]",1,10,50,11,,,,,3,0,3,0,left,0.492141932326,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.7, 2.7]",1,10,50,11,,,,,4,0,4,0,down,0.258800704214,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.7, 2.7]",1,10,50,11,,,,,5,0,5,0,down,0.0921344322865,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,0,0,0,0,left,0.608781362007,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,1,0,1,0,left,0.242134432287,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,2,0,2,0,left,0.291982852541,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,3,0,3,0,down,0.342124169075,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,4,0,4,0,left,0.392129695419,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,5,0,5,0,left,0.242200353686,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,6,0,6,0,left,0.175296843668,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,7,0,7,0,left,0.258790835741,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,8,0,8,0,down,0.24213324807,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,9,0,9,0,down,0.442148642888,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,10,0,10,0,left,0.142164432445,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,11,0,11,0,down,0.225466976142,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",1,11,51,33,,,,,12,0,12,0,down,0.158756493455,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",1,12,52,17,,,,,0,0,0,0,down,0.558812941121,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",1,12,52,17,,,,,1,0,1,0,down,0.425457502408,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",1,13,53,15,,,,,0,0,0,0,left,0.892110747951,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",1,13,53,15,,,,,1,0,1,0,down,0.725453949758,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",1,13,53,15,,,,,2,0,2,0,down,0.342139563892,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,0,0,0,0,down,0.275484739394,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,1,0,1,0,left,0.425436975984,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,2,0,2,0,left,0.292131669114,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,3,0,3,0,left,0.27544960763,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,4,0,4,0,left,0.325469739314,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,5,0,5,0,down,0.258782151485,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,6,0,6,0,down,0.30878767783,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,7,0,7,0,left,0.275483160438,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,8,0,8,0,right,0.358793204175,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,9,0,9,0,left,0.292099300523,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,10,0,10,0,left,0.275448818152,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,11,0,11,0,left,0.258771888273,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,12,0,12,0,right,0.266950878689,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,13,0,13,0,down,0.308802677909,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,14,0,14,0,left,0.258790441002,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,15,0,15,0,left,0.225474476181,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,16,0,16,0,right,0.425470134053,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,17,0,17,0,left,0.258631755957,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,18,0,18,0,left,0.325448818152,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,19,0,19,0,left,0.22547131827,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,20,0,20,0,down,0.258818862205,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",1,14,54,8,,,,,21,0,21,0,down,0.158799914736,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.7, 2.7]",1,15,55,18,,,,,0,0,0,0,right,0.72544960763,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.7, 2.7]",1,15,55,18,,,,,1,0,1,0,down,0.392109563734,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.7, 2.7]",1,15,55,18,,,,,2,0,2,0,down,0.22545671293,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",1,16,56,39,,,,,0,0,0,0,left,0.658807809515,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",1,16,56,39,,,,,1,0,1,0,left,0.525468555098,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",1,16,56,39,,,,,2,0,2,0,down,0.625427107511,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",1,16,56,39,,,,,3,0,3,0,down,0.375461844536,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",1,17,57,24,,,,,0,0,0,0,left,0.49213680072,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",1,17,57,24,,,,,1,0,1,0,down,0.358607676882,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",1,17,57,24,,,,,2,0,2,0,down,0.358767151406,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",1,17,57,24,,,,,3,0,3,0,right,0.275444870762,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",1,17,57,24,,,,,4,0,4,0,right,0.292141932326,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",1,17,57,24,,,,,5,0,5,0,down,0.275467370881,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",1,17,57,24,,,,,6,0,6,0,down,0.192132063853,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,0,0,0,0,right,0.650258159254,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,1,0,1,0,left,0.42546776562,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,2,0,2,0,left,0.425437765462,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,3,0,3,0,left,0.542123774336,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,4,0,4,0,left,0.408754914499,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,5,0,5,0,down,0.342134432286,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,6,0,6,0,down,0.375485134132,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,7,0,7,0,left,0.225448818152,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,8,0,8,0,left,0.175440528634,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,9,0,9,0,left,0.109018600098,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,10,0,10,0,left,0.142112721646,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,11,0,11,0,left,0.108799914736,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,12,0,12,0,down,0.37545316028,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",1,18,58,19,,,,,13,0,13,0,down,0.0254835551766,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,0,0,0,0,left,3.05875215133,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,1,0,1,0,left,0.908761230322,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,2,0,2,0,left,0.592169958789,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,3,0,3,0,left,0.408618334833,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,4,0,4,0,left,0.592099300523,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,5,0,5,0,left,0.525435791767,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,6,0,6,0,left,0.375451976063,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,7,0,7,0,down,0.675433028595,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,8,0,8,0,down,0.358777809357,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,9,0,9,0,left,0.608780177791,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,10,0,10,0,left,0.55879478313,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,11,0,11,0,left,0.433559518734,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,12,0,12,0,down,0.425481581482,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,13,0,13,0,left,0.392106800562,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,14,0,14,0,left,0.392149037626,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,15,0,15,0,left,0.258816493771,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,16,0,16,0,left,0.242139563892,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,17,0,17,0,left,0.475477634093,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,18,0,18,0,left,0.492116669035,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,19,0,19,0,down,0.458777809357,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",1,19,59,21,,,,,20,0,20,0,down,0.325450791846,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",1,20,60,20,,,,,0,0,0,0,left,0.642120221685,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",1,20,60,20,,,,,1,0,1,0,left,0.325543160754,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",1,20,60,20,,,,,2,0,2,0,left,0.275466186664,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",1,20,60,20,,,,,3,0,3,0,left,0.325438949678,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",1,20,60,20,,,,,4,0,4,0,right,0.942121800641,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",1,20,60,20,,,,,5,0,5,0,down,0.258816099032,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",1,20,60,20,,,,,6,0,6,0,down,0.192156537666,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",1,21,61,10,,,,,0,0,0,0,down,0.658824783288,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",1,21,61,10,,,,,1,0,1,0,left,0.475442502329,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",1,21,61,10,,,,,2,0,2,0,down,0.258814520076,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",1,21,61,10,,,,,3,0,3,0,down,0.242097326828,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",1,22,62,23,,,,,0,0,0,0,left,0.675462239275,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",1,22,62,23,,,,,1,0,1,0,left,0.342146669193,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",1,22,62,23,,,,,2,0,2,0,down,0.242163248227,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",1,22,62,23,,,,,3,0,3,0,down,0.242128511203,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.63, 2.63]",1,23,63,22,,,,,0,0,0,0,down,0.408784125179,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.63, 2.63]",1,23,63,22,,,,,1,0,1,0,down,0.192102458434,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,0,0,0,0,down,0.475455923452,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,1,0,1,0,down,0.40880978321,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,2,0,2,0,left,0.275471713009,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,3,0,3,0,down,0.308817677988,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,4,0,4,0,left,0.208779388312,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,5,0,5,0,left,0.200225001184,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,6,0,6,0,down,0.158783730441,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,7,0,7,0,left,0.27544960763,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,8,0,8,0,left,0.275459081364,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,9,0,9,0,left,0.292107984779,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,10,0,10,0,left,0.308801493692,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,11,0,11,0,left,0.325460265581,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,12,0,12,0,left,0.275427896989,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,13,0,13,0,left,0.208786888352,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,14,0,14,0,down,0.225450397107,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",1,24,64,25,,,,,15,0,15,0,down,0.108767546145,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.67, 2.67]",1,25,65,32,,,,,0,0,0,0,left,0.792154563972,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.67, 2.67]",1,25,65,32,,,,,1,0,1,0,left,0.258778204096,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.67, 2.67]",1,25,65,32,,,,,2,0,2,0,left,0.325460660319,as,m,26,59.9829521239,Set,2017_03_17_1604,
