"","answer.keys","n","size","trials_3.thisRepN","participant","gender","age"
"5355","down",3,5,15,"DN","m",27
"5356","left",3,5,16,"DN","m",27
"5357","left",3,5,17,"DN","m",27
"5358","left",3,5,18,"DN","m",27
"5359","left",3,5,19,"DN","m",27
"5360","down",3,5,20,"DN","m",27
"5361","down",3,5,21,"DN","m",27
"5362","left",3,5,22,"DN","m",27
"5363","down",3,5,23,"DN","m",27
"5364","left",3,5,24,"DN","m",27
"5365","down",3,5,25,"DN","m",27
"5366","down",3,5,26,"DN","m",27
"5367","left",1,4,0,"DN","m",27
"5368","left",1,4,1,"DN","m",27
"5369","down",1,4,2,"DN","m",27
"5370","left",1,4,3,"DN","m",27
"5371","down",1,4,4,"DN","m",27
"5372","down",1,4,5,"DN","m",27
"5373","left",5,1,0,"DN","m",27
"5374","left",5,1,1,"DN","m",27
"5375","left",5,1,2,"DN","m",27
"5376","down",5,1,3,"DN","m",27
"5377","down",5,1,4,"DN","m",27
"5378","down",2,1,0,"DN","m",27
"5379","down",2,1,1,"DN","m",27
"5380","down",6,1,0,"DN","m",27
"5381","down",6,1,1,"DN","m",27
"5382","left",5,5,0,"DN","m",27
"5383","left",5,5,1,"DN","m",27
"5384","left",5,5,2,"DN","m",27
"5385","down",5,5,3,"DN","m",27
"5386","left",5,5,4,"DN","m",27
"5387","left",5,5,5,"DN","m",27
"5388","left",5,5,6,"DN","m",27
"5389","left",5,5,7,"DN","m",27
"5390","down",5,5,8,"DN","m",27
"5391","left",5,5,9,"DN","m",27
"5392","down",5,5,10,"DN","m",27
"5393","down",5,5,11,"DN","m",27
"5394","down",3,4,0,"DN","m",27
"5395","left",3,4,1,"DN","m",27
"5396","down",3,4,2,"DN","m",27
"5397","left",3,4,3,"DN","m",27
"5398","left",3,4,4,"DN","m",27
"5399","left",3,4,5,"DN","m",27
"5400","left",3,4,6,"DN","m",27
"5401","left",3,4,7,"DN","m",27
"5402","down",3,4,8,"DN","m",27
"5403","down",3,4,9,"DN","m",27
"5404","down",4,2,0,"DN","m",27
"5405","left",4,2,1,"DN","m",27
"5406","left",4,2,2,"DN","m",27
"5407","left",4,2,3,"DN","m",27
"5408","left",4,2,4,"DN","m",27
"5409","left",4,2,5,"DN","m",27
"5410","left",4,2,6,"DN","m",27
"5411","left",4,2,7,"DN","m",27
"5412","down",4,2,8,"DN","m",27
"5413","right",4,2,9,"DN","m",27
"5414","down",4,2,10,"DN","m",27
"5415","left",4,2,11,"DN","m",27
"5416","down",4,2,12,"DN","m",27
"5417","down",4,2,13,"DN","m",27
"5418","down",6,3,0,"DN","m",27
"5419","down",6,3,1,"DN","m",27
"5420","left",1,3,0,"DN","m",27
"5421","down",1,3,1,"DN","m",27
"5422","down",1,3,2,"DN","m",27
"5423","down",2,3,0,"DN","m",27
"5424","left",2,3,1,"DN","m",27
"5425","down",2,3,2,"DN","m",27
"5426","left",2,3,3,"DN","m",27
"5427","left",2,3,4,"DN","m",27
"5428","down",2,3,5,"DN","m",27
"5429","down",2,3,6,"DN","m",27
"5430","left",2,5,0,"DN","m",27
"5431","left",2,5,1,"DN","m",27
"5432","left",2,5,2,"DN","m",27
"5433","down",2,5,3,"DN","m",27
"5434","left",2,5,4,"DN","m",27
"5435","left",2,5,5,"DN","m",27
"5436","down",2,5,6,"DN","m",27
"5437","down",2,5,7,"DN","m",27
"5438","left",1,2,0,"DN","m",27
"5439","down",1,2,1,"DN","m",27
"5440","down",1,2,2,"DN","m",27
"5441","down",1,5,0,"DN","m",27
"5442","down",1,5,1,"DN","m",27
"5443","left",1,5,2,"DN","m",27
"5444","down",1,5,3,"DN","m",27
"5445","down",1,5,4,"DN","m",27
"5446","down",2,4,0,"DN","m",27
"5447","down",2,4,1,"DN","m",27
"5448","left",2,4,2,"DN","m",27
"5449","down",2,4,3,"DN","m",27
"5450","left",2,4,4,"DN","m",27
"5451","left",2,4,5,"DN","m",27
"5452","down",2,4,6,"DN","m",27
"5453","down",2,4,7,"DN","m",27
"5454","left",2,4,8,"DN","m",27
"5455","right",2,4,9,"DN","m",27
"5456","down",2,4,10,"DN","m",27
"5457","left",2,4,11,"DN","m",27
"5458","down",2,4,12,"DN","m",27
"5459","left",2,4,13,"DN","m",27
"5460","down",2,4,14,"DN","m",27
"5461","down",2,4,15,"DN","m",27
"5462","left",2,4,16,"DN","m",27
"5463","down",2,4,17,"DN","m",27
"5464","down",2,4,18,"DN","m",27
"5465","down",5,4,0,"DN","m",27
"5466","down",5,4,1,"DN","m",27
"5467","down",4,1,0,"DN","m",27
"5468","down",4,1,1,"DN","m",27
"5469","left",4,1,2,"DN","m",27
"5470","left",4,1,3,"DN","m",27
"5471","down",4,1,4,"DN","m",27
"5472","down",4,1,5,"DN","m",27
"5473","left",4,1,6,"DN","m",27
"5474","down",4,1,7,"DN","m",27
"5475","down",4,1,8,"DN","m",27
"5476","down",6,5,0,"DN","m",27
"5477","down",6,5,1,"DN","m",27
"5478","left",2,2,0,"DN","m",27
"5479","down",2,2,1,"DN","m",27
"5480","down",2,2,2,"DN","m",27
"5481","down",3,2,0,"DN","m",27
"5482","down",3,2,1,"DN","m",27
"5483","down",4,5,0,"DN","m",27
"5484","left",4,5,1,"DN","m",27
"5485","left",4,5,2,"DN","m",27
"5486","left",4,5,3,"DN","m",27
"5487","down",4,5,4,"DN","m",27
"5488","left",4,5,5,"DN","m",27
"5489","down",4,5,6,"DN","m",27
"5490","left",4,5,7,"DN","m",27
"5491","left",4,5,8,"DN","m",27
"5492","left",4,5,9,"DN","m",27
"5493","down",4,5,10,"DN","m",27
"5494","left",4,5,11,"DN","m",27
"5495","down",4,5,12,"DN","m",27
"5496","left",4,5,13,"DN","m",27
"5497","down",4,5,14,"DN","m",27
"5498","down",4,5,15,"DN","m",27
"5499","left",5,2,0,"DN","m",27
"5500","down",5,2,1,"DN","m",27
"5501","down",5,2,2,"DN","m",27
"5502","left",4,3,0,"DN","m",27
"5503","left",4,3,1,"DN","m",27
"5504","down",4,3,2,"DN","m",27
"5505","down",4,3,3,"DN","m",27
"5506","down",6,2,0,"DN","m",27
"5507","down",6,2,1,"DN","m",27
"5508","down",3,3,0,"DN","m",27
"5509","down",3,3,1,"DN","m",27
"5510","down",5,3,0,"DN","m",27
"5511","down",5,3,1,"DN","m",27
"5512","right",3,4,0,"PISH","f",22
"5513","right",3,4,1,"PISH","f",22
"5514","right",3,4,2,"PISH","f",22
"5515","left",3,4,3,"PISH","f",22
"5516","left",3,4,4,"PISH","f",22
"5517","down",3,4,5,"PISH","f",22
"5518","left",3,4,6,"PISH","f",22
"5519","right",3,4,7,"PISH","f",22
"5520","down",3,4,8,"PISH","f",22
"5521","right",3,4,9,"PISH","f",22
"5522","left",3,4,10,"PISH","f",22
"5523","down",3,4,11,"PISH","f",22
"5524","down",3,4,12,"PISH","f",22
"5525","right",6,3,0,"PISH","f",22
"5526","left",6,3,1,"PISH","f",22
"5527","down",6,3,2,"PISH","f",22
"5528","left",6,3,3,"PISH","f",22
"5529","left",6,3,4,"PISH","f",22
"5530","down",6,3,5,"PISH","f",22
"5531","right",6,3,6,"PISH","f",22
"5532","down",6,3,7,"PISH","f",22
"5533","down",6,3,8,"PISH","f",22
"5534","down",5,1,0,"PISH","f",22
"5535","down",5,1,1,"PISH","f",22
"5536","down",5,4,0,"PISH","f",22
"5537","down",5,4,1,"PISH","f",22
"5538","right",2,3,0,"PISH","f",22
"5539","down",2,3,1,"PISH","f",22
"5540","down",2,3,2,"PISH","f",22
"5541","right",5,3,0,"PISH","f",22
"5542","right",5,3,1,"PISH","f",22
"5543","down",5,3,2,"PISH","f",22
"5544","down",5,3,3,"PISH","f",22
"5545","left",4,4,0,"PISH","f",22
"5546","left",4,4,1,"PISH","f",22
"5547","left",4,4,2,"PISH","f",22
"5548","down",4,4,3,"PISH","f",22
"5549","down",4,4,4,"PISH","f",22
"5550","left",4,5,0,"PISH","f",22
"5551","down",4,5,1,"PISH","f",22
"5552","down",4,5,2,"PISH","f",22
"5553","left",6,5,0,"PISH","f",22
"5554","left",6,5,1,"PISH","f",22
"5555","left",6,5,2,"PISH","f",22
"5556","left",6,5,3,"PISH","f",22
"5557","left",6,5,4,"PISH","f",22
"5558","left",6,5,5,"PISH","f",22
"5559","left",6,5,6,"PISH","f",22
"5560","down",6,5,7,"PISH","f",22
"5561","down",6,5,8,"PISH","f",22
"5562","left",4,3,0,"PISH","f",22
"5563","left",4,3,1,"PISH","f",22
"5564","left",4,3,2,"PISH","f",22
"5565","left",4,3,3,"PISH","f",22
"5566","down",4,3,4,"PISH","f",22
"5567","down",4,3,5,"PISH","f",22
"5568","down",4,2,0,"PISH","f",22
"5569","down",4,2,1,"PISH","f",22
"5570","down",2,1,0,"PISH","f",22
"5571","down",2,1,1,"PISH","f",22
"5572","left",6,2,0,"PISH","f",22
"5573","down",6,2,1,"PISH","f",22
"5574","down",6,2,2,"PISH","f",22
"5575","down",1,4,0,"PISH","f",22
"5576","down",1,4,1,"PISH","f",22
"5577","down",6,1,0,"PISH","f",22
"5578","down",6,1,1,"PISH","f",22
"5579","down",3,5,0,"PISH","f",22
"5580","down",3,5,1,"PISH","f",22
"5581","right",3,3,0,"PISH","f",22
"5582","down",3,3,1,"PISH","f",22
"5583","down",3,3,2,"PISH","f",22
"5584","right",2,5,0,"PISH","f",22
"5585","down",2,5,1,"PISH","f",22
"5586","down",2,5,2,"PISH","f",22
"5587","down",3,1,0,"PISH","f",22
"5588","down",3,1,1,"PISH","f",22
"5589","down",5,2,0,"PISH","f",22
"5590","down",5,2,1,"PISH","f",22
"5591","down",1,2,0,"PISH","f",22
"5592","down",1,2,1,"PISH","f",22
"5593","down",1,1,0,"PISH","f",22
"5594","down",1,1,1,"PISH","f",22
"5595","down",6,4,0,"PISH","f",22
"5596","down",6,4,1,"PISH","f",22
"5597","right",2,2,0,"PISH","f",22
"5598","left",2,2,1,"PISH","f",22
"5599","down",2,2,2,"PISH","f",22
"5600","down",2,2,3,"PISH","f",22
"5601","down",3,2,0,"PISH","f",22
"5602","down",3,2,1,"PISH","f",22
"5603","down",1,5,0,"PISH","f",22
"5604","down",1,5,1,"PISH","f",22
"5605","down",4,1,0,"PISH","f",22
"5606","down",4,1,1,"PISH","f",22
"5607","down",2,4,0,"PISH","f",22
"5608","down",2,4,1,"PISH","f",22
"5609","left",5,5,0,"PISH","f",22
"5610","right",5,5,1,"PISH","f",22
"5611","left",5,5,2,"PISH","f",22
"5612","left",5,5,3,"PISH","f",22
"5613","left",5,5,4,"PISH","f",22
"5614","left",5,5,5,"PISH","f",22
"5615","left",5,5,6,"PISH","f",22
"5616","down",5,5,7,"PISH","f",22
"5617","down",5,5,8,"PISH","f",22
"5618","left",1,3,0,"PISH","f",22
"5619","left",1,3,1,"PISH","f",22
"5620","right",1,3,2,"PISH","f",22
"5621","left",1,3,3,"PISH","f",22
"5622","left",1,3,4,"PISH","f",22
"5623","left",1,3,5,"PISH","f",22
"5624","left",1,3,6,"PISH","f",22
"5625","down",1,3,7,"PISH","f",22
"5626","right",1,3,8,"PISH","f",22
"5627","right",1,3,9,"PISH","f",22
"5628","down",1,3,10,"PISH","f",22
"5629","down",1,3,11,"PISH","f",22
"5630","left",6,3,0,"UO","m",28
"5631","down",6,3,1,"UO","m",28
"5632","down",6,3,2,"UO","m",28
"5633","left",1,3,0,"UO","m",28
"5634","down",1,3,1,"UO","m",28
"5635","down",1,3,2,"UO","m",28
"5636","left",1,3,3,"UO","m",28
"5637","down",1,3,4,"UO","m",28
"5638","right",1,3,5,"UO","m",28
"5639","left",1,3,6,"UO","m",28
"5640","down",1,3,7,"UO","m",28
"5641","left",1,3,8,"UO","m",28
"5642","down",1,3,9,"UO","m",28
"5643","down",1,3,10,"UO","m",28
"5644","left",5,1,0,"UO","m",28
"5645","left",5,1,1,"UO","m",28
"5646","down",5,1,2,"UO","m",28
"5647","down",5,1,3,"UO","m",28
"5648","left",5,4,0,"UO","m",28
"5649","down",5,4,1,"UO","m",28
"5650","left",5,4,2,"UO","m",28
"5651","left",5,4,3,"UO","m",28
"5652","left",5,4,4,"UO","m",28
"5653","left",5,4,5,"UO","m",28
"5654","down",5,4,6,"UO","m",28
"5655","down",5,4,7,"UO","m",28
"5656","left",5,5,0,"UO","m",28
"5657","left",5,5,1,"UO","m",28
"5658","down",5,5,2,"UO","m",28
"5659","left",5,5,3,"UO","m",28
"5660","left",5,5,4,"UO","m",28
"5661","down",5,5,5,"UO","m",28
"5662","down",5,5,6,"UO","m",28
"5663","left",5,5,7,"UO","m",28
"5664","down",5,5,8,"UO","m",28
"5665","down",5,5,9,"UO","m",28
"5666","left",4,5,0,"UO","m",28
"5667","down",4,5,1,"UO","m",28
"5668","down",4,5,2,"UO","m",28
"5669","left",2,3,0,"UO","m",28
"5670","left",2,3,1,"UO","m",28
"5671","down",2,3,2,"UO","m",28
"5672","down",2,3,3,"UO","m",28
"5673","left",1,2,0,"UO","m",28
"5674","left",1,2,1,"UO","m",28
"5675","down",1,2,2,"UO","m",28
"5676","down",1,2,3,"UO","m",28
"5677","left",1,2,4,"UO","m",28
"5678","left",1,2,5,"UO","m",28
"5679","down",1,2,6,"UO","m",28
"5680","down",1,2,7,"UO","m",28
"5681","left",3,1,0,"UO","m",28
"5682","down",3,1,1,"UO","m",28
"5683","down",3,1,2,"UO","m",28
"5684","left",6,4,0,"UO","m",28
"5685","down",6,4,1,"UO","m",28
"5686","down",6,4,2,"UO","m",28
"5687","left",2,4,0,"UO","m",28
"5688","left",2,4,1,"UO","m",28
"5689","left",2,4,2,"UO","m",28
"5690","left",2,4,3,"UO","m",28
"5691","left",2,4,4,"UO","m",28
"5692","down",2,4,5,"UO","m",28
"5693","down",2,4,6,"UO","m",28
"5694","left",2,4,7,"UO","m",28
"5695","down",2,4,8,"UO","m",28
"5696","down",2,4,9,"UO","m",28
"5697","left",2,4,10,"UO","m",28
"5698","left",2,4,11,"UO","m",28
"5699","left",2,4,12,"UO","m",28
"5700","left",2,4,13,"UO","m",28
"5701","down",2,4,14,"UO","m",28
"5702","down",2,4,15,"UO","m",28
"5703","left",6,1,0,"UO","m",28
"5704","down",6,1,1,"UO","m",28
"5705","down",6,1,2,"UO","m",28
"5706","left",5,3,0,"UO","m",28
"5707","down",5,3,1,"UO","m",28
"5708","left",5,3,2,"UO","m",28
"5709","left",5,3,3,"UO","m",28
"5710","down",5,3,4,"UO","m",28
"5711","down",5,3,5,"UO","m",28
"5712","right",2,1,0,"UO","m",28
"5713","left",2,1,1,"UO","m",28
"5714","down",2,1,2,"UO","m",28
"5715","down",2,1,3,"UO","m",28
"5716","left",1,5,0,"UO","m",28
"5717","left",1,5,1,"UO","m",28
"5718","down",1,5,2,"UO","m",28
"5719","down",1,5,3,"UO","m",28
"5720","left",1,1,0,"UO","m",28
"5721","down",1,1,1,"UO","m",28
"5722","down",1,1,2,"UO","m",28
"5723","left",1,1,3,"UO","m",28
"5724","down",1,1,4,"UO","m",28
"5725","left",1,1,5,"UO","m",28
"5726","down",1,1,6,"UO","m",28
"5727","down",1,1,7,"UO","m",28
"5728","left",6,5,0,"UO","m",28
"5729","left",6,5,1,"UO","m",28
"5730","left",6,5,2,"UO","m",28
"5731","left",6,5,3,"UO","m",28
"5732","down",6,5,4,"UO","m",28
"5733","left",6,5,5,"UO","m",28
"5734","left",6,5,6,"UO","m",28
"5735","down",6,5,7,"UO","m",28
"5736","down",6,5,8,"UO","m",28
"5737","left",2,2,0,"UO","m",28
"5738","left",2,2,1,"UO","m",28
"5739","left",2,2,2,"UO","m",28
"5740","down",2,2,3,"UO","m",28
"5741","down",2,2,4,"UO","m",28
"5742","left",2,2,5,"UO","m",28
"5743","left",2,2,6,"UO","m",28
"5744","down",2,2,7,"UO","m",28
"5745","down",2,2,8,"UO","m",28
"5746","left",4,4,0,"UO","m",28
"5747","left",4,4,1,"UO","m",28
"5748","down",4,4,2,"UO","m",28
"5749","down",4,4,3,"UO","m",28
"5750","right",1,4,0,"UO","m",28
"5751","left",1,4,1,"UO","m",28
"5752","down",1,4,2,"UO","m",28
"5753","down",1,4,3,"UO","m",28
"5754","left",4,1,0,"UO","m",28
"5755","down",4,1,1,"UO","m",28
"5756","down",4,1,2,"UO","m",28
"5757","left",6,2,0,"UO","m",28
"5758","down",6,2,1,"UO","m",28
"5759","down",6,2,2,"UO","m",28
"5760","left",6,2,3,"UO","m",28
"5761","down",6,2,4,"UO","m",28
"5762","down",6,2,5,"UO","m",28
"5763","down",4,2,0,"UO","m",28
"5764","down",4,2,1,"UO","m",28
"5765","left",4,3,0,"UO","m",28
"5766","left",4,3,1,"UO","m",28
"5767","down",4,3,2,"UO","m",28
"5768","down",4,3,3,"UO","m",28
"5769","right",2,5,0,"UO","m",28
"5770","left",2,5,1,"UO","m",28
"5771","down",2,5,2,"UO","m",28
"5772","left",2,5,3,"UO","m",28
"5773","left",2,5,4,"UO","m",28
"5774","down",2,5,5,"UO","m",28
"5775","left",2,5,6,"UO","m",28
"5776","down",2,5,7,"UO","m",28
"5777","down",2,5,8,"UO","m",28
"5778","left",2,5,9,"UO","m",28
"5779","left",2,5,10,"UO","m",28
"5780","left",2,5,11,"UO","m",28
"5781","left",2,5,12,"UO","m",28
"5782","down",2,5,13,"UO","m",28
"5783","left",2,5,14,"UO","m",28
"5784","down",2,5,15,"UO","m",28
"5785","down",2,5,16,"UO","m",28
"5786","left",3,3,0,"UO","m",28
"5787","left",3,3,1,"UO","m",28
"5788","down",3,3,2,"UO","m",28
"5789","left",3,3,3,"UO","m",28
"5790","down",3,3,4,"UO","m",28
"5791","down",3,3,5,"UO","m",28
"5792","left",3,2,0,"UO","m",28
"5793","down",3,2,1,"UO","m",28
"5794","left",3,2,2,"UO","m",28
"5795","down",3,2,3,"UO","m",28
"5796","down",3,2,4,"UO","m",28
"5797","left",3,4,0,"UO","m",28
"5798","down",3,4,1,"UO","m",28
"5799","down",3,4,2,"UO","m",28
"5800","left",3,5,0,"UO","m",28
"5801","left",3,5,1,"UO","m",28
"5802","down",3,5,2,"UO","m",28
"5803","down",3,5,3,"UO","m",28
"5804","left",5,2,0,"UO","m",28
"5805","down",5,2,1,"UO","m",28
"5806","down",5,2,2,"UO","m",28
"5807","right",4,2,0,"AK","m",18
"5808","down",4,2,1,"AK","m",18
"5809","right",4,2,2,"AK","m",18
"5810","right",4,2,3,"AK","m",18
"5811","right",4,2,4,"AK","m",18
"5812","right",4,2,5,"AK","m",18
"5813","right",4,2,6,"AK","m",18
"5814","right",4,2,7,"AK","m",18
"5815","right",4,2,8,"AK","m",18
"5816","right",4,2,9,"AK","m",18
"5817","right",4,2,10,"AK","m",18
"5818","right",4,2,11,"AK","m",18
"5819","right",4,2,12,"AK","m",18
"5820","right",4,2,13,"AK","m",18
"5821","right",4,2,14,"AK","m",18
"5822","right",4,2,15,"AK","m",18
"5823","right",4,2,16,"AK","m",18
"5824","right",4,2,17,"AK","m",18
"5825","right",4,2,18,"AK","m",18
"5826","right",4,2,19,"AK","m",18
"5827","right",4,2,20,"AK","m",18
"5828","right",4,2,21,"AK","m",18
"5829","right",4,2,22,"AK","m",18
"5830","right",4,2,23,"AK","m",18
"5831","right",4,2,24,"AK","m",18
"5832","right",4,2,25,"AK","m",18
"5833","right",4,2,26,"AK","m",18
"5834","right",4,2,27,"AK","m",18
"5835","right",4,2,28,"AK","m",18
"5836","right",4,2,29,"AK","m",18
"5837","right",4,2,30,"AK","m",18
"5838","right",4,2,31,"AK","m",18
"5839","right",4,2,32,"AK","m",18
"5840","right",4,2,33,"AK","m",18
"5841","right",4,2,34,"AK","m",18
"5842","right",4,2,35,"AK","m",18
"5843","down",4,2,36,"AK","m",18
"5844","down",4,2,37,"AK","m",18
"5845","right",1,4,0,"AK","m",18
"5846","down",1,4,1,"AK","m",18
"5847","right",1,4,2,"AK","m",18
"5848","down",1,4,3,"AK","m",18
"5849","down",1,4,4,"AK","m",18
"5850","down",2,4,0,"AK","m",18
"5851","down",2,4,1,"AK","m",18
"5852","down",5,1,0,"AK","m",18
"5853","down",5,1,1,"AK","m",18
"5854","down",4,5,0,"AK","m",18
"5855","down",4,5,1,"AK","m",18
"5856","down",6,1,0,"AK","m",18
"5857","down",6,1,1,"AK","m",18
"5858","down",3,4,0,"AK","m",18
"5859","down",3,4,1,"AK","m",18
"5860","down",6,2,0,"AK","m",18
"5861","down",6,2,1,"AK","m",18
"5862","down",5,2,0,"AK","m",18
"5863","down",5,2,1,"AK","m",18
"5864","down",1,3,0,"AK","m",18
"5865","down",1,3,1,"AK","m",18
"5866","down",5,5,0,"AK","m",18
"5867","down",5,5,1,"AK","m",18
"5868","down",3,5,0,"AK","m",18
"5869","down",3,5,1,"AK","m",18
"5870","down",1,5,0,"AK","m",18
"5871","down",1,5,1,"AK","m",18
"5872","down",3,1,0,"AK","m",18
"5873","down",3,1,1,"AK","m",18
"5874","down",3,3,0,"AK","m",18
"5875","down",3,3,1,"AK","m",18
"5876","right",3,3,2,"AK","m",18
"5877","down",3,3,3,"AK","m",18
"5878","down",3,3,4,"AK","m",18
"5879","down",6,5,0,"AK","m",18
"5880","down",6,5,1,"AK","m",18
"5881","left",6,5,2,"AK","m",18
"5882","left",6,5,3,"AK","m",18
"5883","left",6,5,4,"AK","m",18
"5884","down",6,5,5,"AK","m",18
"5885","down",6,5,6,"AK","m",18
"5886","down",6,3,0,"AK","m",18
"5887","down",6,3,1,"AK","m",18
"5888","down",2,2,0,"AK","m",18
"5889","down",2,2,1,"AK","m",18
"5890","down",2,5,0,"AK","m",18
"5891","down",2,5,1,"AK","m",18
"5892","down",4,4,0,"AK","m",18
"5893","down",4,4,1,"AK","m",18
"5894","down",5,3,0,"AK","m",18
"5895","down",5,3,1,"AK","m",18
"5896","right",3,2,0,"AK","m",18
"5897","down",3,2,1,"AK","m",18
"5898","down",3,2,2,"AK","m",18
"5899","down",2,3,0,"AK","m",18
"5900","down",2,3,1,"AK","m",18
"5901","down",1,2,0,"AK","m",18
"5902","down",1,2,1,"AK","m",18
"5903","down",1,1,0,"AK","m",18
"5904","down",1,1,1,"AK","m",18
"5905","down",4,3,0,"AK","m",18
"5906","down",4,3,1,"AK","m",18
"5907","left",6,4,0,"AK","m",18
"5908","left",6,4,1,"AK","m",18
"5909","left",6,4,2,"AK","m",18
"5910","left",6,4,3,"AK","m",18
"5911","down",6,4,4,"AK","m",18
"5912","left",6,4,5,"AK","m",18
"5913","down",6,4,6,"AK","m",18
"5914","down",6,4,7,"AK","m",18
"5915","down",2,1,0,"AK","m",18
"5916","down",2,1,1,"AK","m",18
"5917","down",4,1,0,"AK","m",18
"5918","down",4,1,1,"AK","m",18
"5919","left",5,4,0,"AK","m",18
"5920","down",5,4,1,"AK","m",18
"5921","down",5,4,2,"AK","m",18
"5922","down",3,4,0,"AA","f",27
"5923","down",3,4,1,"AA","f",27
"5924","right",6,2,0,"AA","f",27
"5925","down",6,2,1,"AA","f",27
"5926","down",6,2,2,"AA","f",27
"5927","left",4,3,0,"AA","f",27
"5928","left",4,3,1,"AA","f",27
"5929","down",4,3,2,"AA","f",27
"5930","down",4,3,3,"AA","f",27
"5931","left",6,4,0,"AA","f",27
"5932","down",6,4,1,"AA","f",27
"5933","left",6,4,2,"AA","f",27
"5934","left",6,4,3,"AA","f",27
"5935","down",6,4,4,"AA","f",27
"5936","left",6,4,5,"AA","f",27
"5937","left",6,4,6,"AA","f",27
"5938","down",6,4,7,"AA","f",27
"5939","down",6,4,8,"AA","f",27
"5940","left",6,4,9,"AA","f",27
"5941","right",6,4,10,"AA","f",27
"5942","left",6,4,11,"AA","f",27
"5943","right",6,4,12,"AA","f",27
"5944","down",6,4,13,"AA","f",27
"5945","down",6,4,14,"AA","f",27
"5946","left",6,5,0,"AA","f",27
"5947","left",6,5,1,"AA","f",27
"5948","left",6,5,2,"AA","f",27
"5949","left",6,5,3,"AA","f",27
"5950","left",6,5,4,"AA","f",27
"5951","right",6,5,5,"AA","f",27
"5952","left",6,5,6,"AA","f",27
"5953","left",6,5,7,"AA","f",27
"5954","left",6,5,8,"AA","f",27
"5955","left",6,5,9,"AA","f",27
"5956","down",6,5,10,"AA","f",27
"5957","right",6,5,11,"AA","f",27
"5958","right",6,5,12,"AA","f",27
"5959","left",6,5,13,"AA","f",27
"5960","right",6,5,14,"AA","f",27
"5961","down",6,5,15,"AA","f",27
"5962","down",6,5,16,"AA","f",27
"5963","left",6,3,0,"AA","f",27
"5964","down",6,3,1,"AA","f",27
"5965","down",6,3,2,"AA","f",27
"5966","left",1,4,0,"AA","f",27
"5967","down",1,4,1,"AA","f",27
"5968","down",1,4,2,"AA","f",27
"5969","down",1,2,0,"AA","f",27
"5970","down",1,2,1,"AA","f",27
"5971","down",1,1,0,"AA","f",27
"5972","down",1,1,1,"AA","f",27
"5973","left",5,5,0,"AA","f",27
"5974","down",5,5,1,"AA","f",27
"5975","down",5,5,2,"AA","f",27
"5976","left",2,2,0,"AA","f",27
"5977","down",2,2,1,"AA","f",27
"5978","down",2,2,2,"AA","f",27
"5979","down",4,5,0,"AA","f",27
"5980","down",4,5,1,"AA","f",27
"5981","down",5,4,0,"AA","f",27
"5982","left",5,4,1,"AA","f",27
"5983","down",5,4,2,"AA","f",27
"5984","down",5,4,3,"AA","f",27
"5985","left",4,2,0,"AA","f",27
"5986","left",4,2,1,"AA","f",27
"5987","down",4,2,2,"AA","f",27
"5988","down",4,2,3,"AA","f",27
"5989","left",4,4,0,"AA","f",27
